 1.03510221e-05  1.03329253e-04  1.03510221e-05  1.48258475e-08  1.03510221e-05  4.39990320e-05  1.03510221e-05  4.39990320e-05 
 1.08190516e-05  1.07992819e-04  1.08190516e-05  1.94801175e-08  1.08190516e-05  4.39990320e-05  1.08190516e-05  4.39990320e-05 
 1.17551106e-05  1.17317754e-04  1.17551106e-05  3.63098530e-08  1.17551106e-05  4.39990320e-05  1.17551106e-05  4.39990320e-05 
 1.29406287e-05  1.29123555e-04  1.29406287e-05  6.14921043e-08  1.29406287e-05  4.39990320e-05  1.29406287e-05  4.39990320e-05 
 1.43626286e-05  1.43278089e-04  1.43626286e-05  8.02667685e-08  1.43626286e-05  4.39990320e-05  1.43626286e-05  4.39990320e-05 
 1.55195488e-05  1.54789012e-04  1.55195488e-05  7.97623642e-08  1.55195488e-05  4.39990320e-05  1.55195488e-05  4.39990320e-05 
 1.67436380e-05  1.66963344e-04  1.67436380e-05  6.51146323e-08  1.67436380e-05  4.39990320e-05  1.67436380e-05  4.39990320e-05 
 1.78463353e-05  1.77926045e-04  1.78463353e-05  4.62643248e-08  1.78463353e-05  4.39990320e-05  1.78463353e-05  4.39990320e-05 
 1.91953000e-05  1.91331510e-04  1.91953000e-05  2.86542386e-08  1.91953000e-05  4.39990320e-05  1.91953000e-05  4.39990320e-05 
 2.04460399e-05  2.03755399e-04  2.04460399e-05  2.52162325e-08  2.04460399e-05  4.39990320e-05  2.04460399e-05  4.39990320e-05 
 2.15880339e-05  2.15094503e-04  2.15880339e-05  3.36604631e-08  2.15880339e-05  4.39990320e-05  2.15880339e-05  4.39990320e-05 
 2.27432660e-05  2.26560598e-04  2.27432660e-05  4.87516442e-08  2.27432660e-05  4.39990320e-05  2.27432660e-05  4.39990320e-05 
 2.40743865e-05  2.39766899e-04  2.40743865e-05  6.43439897e-08  2.40743865e-05  4.39990320e-05  2.40743865e-05  4.39990320e-05 
 2.53549006e-05  2.52465518e-04  2.53549006e-05  6.99866819e-08  2.53549006e-05  4.39990320e-05  2.53549006e-05  4.39990320e-05 
 2.65108839e-05  2.63924468e-04  2.65108839e-05  6.53379526e-08  2.65108839e-05  4.39990320e-05  2.65108839e-05  4.39990320e-05 
 2.76950587e-05  2.75658233e-04  2.76950587e-05  5.39562660e-08  2.76950587e-05  4.39990320e-05  2.76950587e-05  4.39990320e-05 
 2.89339346e-05  2.87928993e-04  2.89339346e-05  4.14351434e-08  2.89339346e-05  4.39990320e-05  2.89339346e-05  4.39990320e-05 
 3.03787139e-05  3.02232689e-04  3.03787139e-05  3.43228128e-08  3.03787139e-05  4.39990320e-05  3.03787139e-05  4.39990320e-05 
 3.15702721e-05  3.14024174e-04  3.15702721e-05  3.68517851e-08  3.15702721e-05  4.39990320e-05  3.15702721e-05  4.39990320e-05 
 3.28079883e-05  3.26267404e-04  3.28079883e-05  4.56035615e-08  3.28079883e-05  4.39990320e-05  3.28079883e-05  4.39990320e-05 
 3.39919453e-05  3.37974067e-04  3.39919453e-05  5.52841529e-08  3.39919453e-05  4.39990320e-05  3.39919453e-05  4.39990320e-05 
 3.57649710e-05  3.55496533e-04  3.57649710e-05  6.22617651e-08  3.57649710e-05  4.39990320e-05  3.57649710e-05  4.39990320e-05 
 3.70329185e-05  3.68020970e-04  3.70329185e-05  5.97562092e-08  3.70329185e-05  4.39990320e-05  3.70329185e-05  4.39990320e-05 
 3.83457538e-05  3.80983143e-04  3.83457538e-05  5.24262462e-08  3.83457538e-05  4.39990320e-05  3.83457538e-05  4.39990320e-05 
 3.95540848e-05  3.92908419e-04  3.95540848e-05  4.51435560e-08  3.95540848e-05  4.39990320e-05  3.95540848e-05  4.39990320e-05 
 4.11030240e-05  4.08188108e-04  4.11030240e-05  4.07141670e-08  4.11030240e-05  4.39990320e-05  4.11030240e-05  4.39990320e-05 
