 1.19704838e-04  1.49621084e-01  1.19704838e-04  4.40216208e-13  1.19704838e-04  4.40216209e-13  1.19704838e-04  4.40216209e-13  1.19704838e-04  4.40216209e-13  1.19704838e-04  2.62136671e-04  1.19704838e-04  2.62136671e-04  1.19704838e-04  2.62136671e-04  1.19704838e-04  2.62136671e-04  1.19704838e-04  2.21510658e-05  1.19704838e-04  2.21510658e-05 
 1.22689875e-04  1.53351850e-01  1.22689875e-04  1.02055774e-12  1.22689875e-04  1.02055774e-12  1.22689875e-04  1.02055774e-12  1.22689875e-04  1.02055774e-12  1.22689875e-04  2.79232438e-04  1.22689875e-04  2.79232438e-04  1.22689875e-04  2.79232438e-04  1.22689875e-04  2.79232438e-04  1.22689875e-04  2.21540524e-05  1.22689875e-04  2.21540524e-05 
 1.26600228e-04  1.58239073e-01  1.26600228e-04  1.99272087e-12  1.26600228e-04  1.99272087e-12  1.26600228e-04  1.99272087e-12  1.26600228e-04  1.99272087e-12  1.26600228e-04  3.02983341e-04  1.26600228e-04  3.02983341e-04  1.26600228e-04  3.02983341e-04  1.26600228e-04  3.02983341e-04  1.26600228e-04  2.21578831e-05  1.26600228e-04  2.21578831e-05 
 1.30863605e-04  1.63567478e-01  1.30863605e-04  2.64140598e-12  1.30863605e-04  2.64140598e-12  1.30863605e-04  2.64140598e-12  1.30863605e-04  2.64140598e-12  1.30863605e-04  3.30566386e-04  1.30863605e-04  3.30566386e-04  1.30863605e-04  3.30566386e-04  1.30863605e-04  3.30566386e-04  1.30863605e-04  2.21619514e-05  1.30863605e-04  2.21619514e-05 
 1.35207214e-04  1.68996119e-01  1.35207214e-04  2.35464857e-12  1.35207214e-04  2.35464857e-12  1.35207214e-04  2.35464857e-12  1.35207214e-04  2.35464857e-12  1.35207214e-04  3.60594045e-04  1.35207214e-04  3.60594045e-04  1.35207214e-04  3.60594045e-04  1.35207214e-04  3.60594045e-04  1.35207214e-04  2.21659773e-05  1.35207214e-04  2.21659773e-05 
 1.38875174e-04  1.73580305e-01  1.38875174e-04  1.51005054e-12  1.38875174e-04  1.51005054e-12  1.38875174e-04  1.51005054e-12  1.38875174e-04  1.51005054e-12  1.38875174e-04  3.87398411e-04  1.38875174e-04  3.87398411e-04  1.38875174e-04  3.87398411e-04  1.38875174e-04  3.87398411e-04  1.38875174e-04  2.21692813e-05  1.38875174e-04  2.21692813e-05 
 1.42821348e-04  1.78512168e-01  1.42821348e-04  5.96450813e-13  1.42821348e-04  5.96450814e-13  1.42821348e-04  5.96450814e-13  1.42821348e-04  5.96450814e-13  1.42821348e-04  4.17718089e-04  1.42821348e-04  4.17718089e-04  1.42821348e-04  4.17718089e-04  1.42821348e-04  4.17718089e-04  1.42821348e-04  2.21727359e-05  1.42821348e-04  2.21727359e-05 
 1.45861162e-04  1.82311255e-01  1.45861162e-04  3.01188670e-13  1.45861162e-04  3.01188671e-13  1.45861162e-04  3.01188671e-13  1.45861162e-04  3.01188671e-13  1.45861162e-04  4.42072232e-04  1.45861162e-04  4.42072232e-04  1.45861162e-04  4.42072232e-04  1.45861162e-04  4.42072232e-04  1.45861162e-04  2.21753251e-05  1.45861162e-04  2.21753251e-05 
 1.48839198e-04  1.86033112e-01  1.48839198e-04  5.18465448e-13  1.48839198e-04  5.18465453e-13  1.48839198e-04  5.18465453e-13  1.48839198e-04  5.18465453e-13  1.48839198e-04  4.66781517e-04  1.48839198e-04  4.66781517e-04  1.48839198e-04  4.66781517e-04  1.48839198e-04  4.66781517e-04  1.48839198e-04  2.21777999e-05  1.48839198e-04  2.21777999e-05 
 1.52524116e-04  1.90638381e-01  1.52524116e-04  1.32063295e-12  1.52524116e-04  1.32063294e-12  1.52524116e-04  1.32063294e-12  1.52524116e-04  1.32063294e-12  1.52524116e-04  4.98383276e-04  1.52524116e-04  4.98383276e-04  1.52524116e-04  4.98383276e-04  1.52524116e-04  4.98383276e-04  1.52524116e-04  2.21807762e-05  1.52524116e-04  2.21807762e-05 
