 3.00160176e-01 -1.78899087e-01  3.00160176e-01  4.97810593e+00  3.00160176e-01  4.97961079e+00  3.00160176e-01  2.48338236e+00  3.00160176e-01  8.52422600e-02  3.00160176e-01  4.97810550e+00  3.00160176e-01  1.99990910e+00  3.00160176e-01  4.39990320e-05 
 3.00165176e-01 -1.81810867e-01  3.00165176e-01  4.97810593e+00  3.00165176e-01  4.97961079e+00  3.00165176e-01  2.48338298e+00  3.00165176e-01  8.52422600e-02  3.00165176e-01  4.97810550e+00  3.00165176e-01  1.99990910e+00  3.00165176e-01  4.39990320e-05 
 3.00170176e-01 -1.84542415e-01  3.00170176e-01  4.97810593e+00  3.00170176e-01  4.97961079e+00  3.00170176e-01  2.48338361e+00  3.00170176e-01  8.52422600e-02  3.00170176e-01  4.97810550e+00  3.00170176e-01  1.99990910e+00  3.00170176e-01  4.39990320e-05 
 3.00175176e-01 -1.87091035e-01  3.00175176e-01  4.97810593e+00  3.00175176e-01  4.97961079e+00  3.00175176e-01  2.48338423e+00  3.00175176e-01  8.52422600e-02  3.00175176e-01  4.97810550e+00  3.00175176e-01  1.99990910e+00  3.00175176e-01  4.39990320e-05 
 3.00180176e-01 -1.89454212e-01  3.00180176e-01  4.97810593e+00  3.00180176e-01  4.97961079e+00  3.00180176e-01  2.48338485e+00  3.00180176e-01  8.52422600e-02  3.00180176e-01  4.97810551e+00  3.00180176e-01  1.99990910e+00  3.00180176e-01  4.39990320e-05 
 3.00185176e-01 -1.91629615e-01  3.00185176e-01  4.97810593e+00  3.00185176e-01  4.97961079e+00  3.00185176e-01  2.48338548e+00  3.00185176e-01  8.52422600e-02  3.00185176e-01  4.97810550e+00  3.00185176e-01  1.99990910e+00  3.00185176e-01  4.39990320e-05 
 3.00190176e-01 -1.93615096e-01  3.00190176e-01  4.97810593e+00  3.00190176e-01  4.97961079e+00  3.00190176e-01  2.48338610e+00  3.00190176e-01  8.52422600e-02  3.00190176e-01  4.97810550e+00  3.00190176e-01  1.99990910e+00  3.00190176e-01  4.39990320e-05 
 3.00195176e-01 -1.95408696e-01  3.00195176e-01  4.97810593e+00  3.00195176e-01  4.97961079e+00  3.00195176e-01  2.48338672e+00  3.00195176e-01  8.52422600e-02  3.00195176e-01  4.97810550e+00  3.00195176e-01  1.99990910e+00  3.00195176e-01  4.39990320e-05 
 3.00200176e-01 -1.97008645e-01  3.00200176e-01  4.97810593e+00  3.00200176e-01  4.97961079e+00  3.00200176e-01  2.48338734e+00  3.00200176e-01  8.52422600e-02  3.00200176e-01  4.97810551e+00  3.00200176e-01  1.99990910e+00  3.00200176e-01  4.39990320e-05 
 3.00205176e-01 -1.98413364e-01  3.00205176e-01  4.97810593e+00  3.00205176e-01  4.97961079e+00  3.00205176e-01  2.48338796e+00  3.00205176e-01  8.52422600e-02  3.00205176e-01  4.97810550e+00  3.00205176e-01  1.99990910e+00  3.00205176e-01  4.39990320e-05 
 3.00210176e-01 -1.99621467e-01  3.00210176e-01  4.97810593e+00  3.00210176e-01  4.97961079e+00  3.00210176e-01  2.48338858e+00  3.00210176e-01  8.52422600e-02  3.00210176e-01  4.97810550e+00  3.00210176e-01  1.99990910e+00  3.00210176e-01  4.39990320e-05 
 3.00215176e-01 -2.00631762e-01  3.00215176e-01  4.97810593e+00  3.00215176e-01  4.97961079e+00  3.00215176e-01  2.48338920e+00  3.00215176e-01  8.52422600e-02  3.00215176e-01  4.97810550e+00  3.00215176e-01  1.99990910e+00  3.00215176e-01  4.39990320e-05 
 3.00220176e-01 -2.01443252e-01  3.00220176e-01  4.97810593e+00  3.00220176e-01  4.97961079e+00  3.00220176e-01  2.48338982e+00  3.00220176e-01  8.52422600e-02  3.00220176e-01  4.97810550e+00  3.00220176e-01  1.99990910e+00  3.00220176e-01  4.39990320e-05 
